UNHID#,Unique_Name,Site_TF_AI,Site_TF,SampleType_Final,Project,Sub_Project,Sub_ProjectA,NPOCf_value,NPOCf,NPOCf_notes,TDNf_value,TDNf,TDNf_notes,DONf_value,DONf,DONf_notes,NO3_Comb,NO3_Combf_value,NO3_Combf,NO3_Combf_notes,NH4ugNL_Comb,NH4_Combf_value,NH4_Combf,NH4_Combf_notes,PO4_Lachatf_value,PO4ugPL_Comb,PO4_Combf_value,PO4_Combf,PO4_Combf_notes,SiO2f_value,SiO2f,SiO2f_notes,Clf_value,Clf,Clf_notes,Naf_value,Naf,Naf_Notes,SO4f_value,SO4f,SO4f_notes,Kf_value,Kf,Kf_Notes,Mgf_value,Mgf,Mgf_Notes,Caf_value,Caf,Caf_Notes,pHf_value,pHf,pHf_notes,Condf_value,condf,condf_notes,Spec_Condf_value,Spec_Condf,Spec_Condf_notes,Volumef_value,Volumef,Volumef_notes,WRRCBenchtoppH.pHf_value,WRRCBenchtoppH.pHf,WRRCBenchtoppH.pHf_notes,ClosedCellpHf_value,ClosedCellpHf,ClosedCellpHf_notes,ConductivityuScmf_value,ConductivityuScmf,ConductivityuScmf_notes,WRRCOxalate.Oxalatef_value,OxalatemgLf_value,Oxalate_Comb,Oxalate_Combf_value,Oxalate_Combf,Oxalate_Combf_notes,Acetatef_value,Acetatef,Acetatef_notes,Formatef_value,Formatef,Formatef_notes
42560,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.209111255129032, ,0, ,264.447213325423, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42561,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.272828311800619, ,0, ,142.584647383733, ,0, , ,18.7507829467404, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42563,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.250937199766605, ,0, ,180.622133856063, ,0, , ,14.4328299230053, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42565,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.117, ,2, ,113.83035558507, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42566,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.476, ,0, ,2036.99531149783, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42689,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.305, ,2, ,139.947790234756, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42690,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.355, ,0, ,406.544204958575, ,0, , ,2.42278710530104, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42691,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.345, ,0, ,237.018683773901, ,0, , ,8.17894257125083, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42692,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.29, ,0, ,228.110619749669, ,0, , ,3.69917140139411, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42693,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.268, ,0, ,253.709728259159, ,0, , ,54.198512978749, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42694,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.29689802615055, ,0, ,149.793537797095, ,0, , ,2.75070242853966, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42924,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.156, ,2, ,27.451275591225, ,2, , ,.961584810066527, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42925,ppt2Lee, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.223, ,0, ,511.25957814232, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42926,ppt3Epp, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.233, ,0, ,148.256546949199, ,0, , ,12.1258106682834, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42927,ppt4Ray, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.194, ,0, ,75.9479376589516, ,0, , ,11.2856460950669, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42928,ppt5Pawt, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.176, ,0, ,65.3143354568994, ,0, , ,35.0167328918492, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42929,ppt6North, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.166, ,0, ,66.8500837363891, ,0, , ,20.9167348492051, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43008,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43009,ppt2Lee, , ,Precipitation,Lamprey,weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43010,ppt3Epp, , ,Precipitation,Lamprey,weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43011,ppt4Ray, , ,Precipitation,Lamprey,weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43012,ppt5Pawt, , ,Precipitation,Lamprey,weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43013,ppt6North, , ,Precipitation,Lamprey,weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43165,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.294, ,2, ,264.048684599409, ,2, , ,3.11970816892678, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43166,ppt2Lee, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.508551738171104, ,0, ,804.590585876, ,0, , ,38.4568668623827, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43167,ppt3Epp, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.279, ,0, ,258.442437788748, ,0, , ,14.4788895916297, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43168,ppt5Pawt, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.205, ,0, ,174.883759308502, ,0, , ,3.71375784161601, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43169,ppt6North, , ,Precipitation,Lamprey,weekly, , ,0, , ,0, , ,0, ,.275, ,0, ,1785.00175635649, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43297,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.456, ,2, ,368.765847706437, ,2, , ,5.34376211443805, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43298,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.564, ,0, ,1847.80595522024, ,0, , , , , , , , , , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43299,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.589, ,0, ,1142.07380407137, ,0, , , , , , , , , , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43300,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , ,.571, ,0, ,1977.02624425691, ,0, , , , , , , , , , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43301,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.547, ,0, ,434.552362395245, ,0, , ,14.8967951902033, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43302,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , , , , , , ,.445, ,0, ,1563.22644589459, ,0, , , , , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43319,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.268, ,2, ,240.943856456393, ,2, , ,7.72704901237598, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43320,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43334,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.456, ,0, ,1429.26876247754, ,0, , ,18.0681099767871, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43335,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.476, ,0, ,336.112944778182, ,0, , ,-3.38307606585734, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43336,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.372, ,0, ,363.227583111106, ,0, , ,9.07128921005507, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43337,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.368, ,0, ,381.133558200221, ,0, , ,16.7897230878058, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43338,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.3285, ,0, ,587.51971944616, ,0, , , , , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43408,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.336, ,2, ,393.409085504581, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43409,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.3215, ,0, ,693.068296030191, ,0, , ,5.90435662447358, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43410,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.419, ,0, ,657.922376092351, ,0, , ,6.03772926691673, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43411,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.362, ,0, ,436.308504524517, ,0, , ,5.23828680797905, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43412,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.299, ,0, ,398.782056138328, ,0, , ,2.34188036979315, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43413,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.244, ,0, ,438.853473893209, ,0, , ,3.77788595958365, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43487,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.453, ,2, ,309.009893652153, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43488,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.564, ,0, ,862.410847344497, ,0, , ,12.6524079902938, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43489,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.257, ,0, ,1537.24674177887, ,0, , , , , , , , , , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43490,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.421, ,0, ,418.960208456516, ,0, , ,26.3428694361099, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43491,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.804, ,0, ,710.692478790129, ,0, , ,42.9470610982712, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43492,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43558,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.309, ,2, ,337.620677711718, ,2, , ,3.35622933838765, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43559,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.384, ,0, ,856.174409848464, ,0, , ,9.06064391655174, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43560,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.396, ,0, ,1738.8616750704, ,0, , , , , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43561,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.511, ,0, ,508.358959881866, ,0, , ,14.5248482959423, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43578,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.504, ,0, ,499.996760188512, ,0, , ,12.6511242162036, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43579,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , ,.507, ,0, , , , , , , , , , , , , , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43589,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.877500119100246, ,2, ,626.649627685547, ,2, , ,1.27857028446536, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43646,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , , , , , , , , , , ,685.656920244564, ,2, , ,3.59318846029735, ,2, , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43647,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , ,1.22331788210544, ,0, , , , , , , , , , , , , , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43660,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , , , ,.785, ,0, , , , , , , , , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43661,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.764, ,0, ,2063.71065284544, ,0, , ,35.6110433269344, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43662,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.702, ,0, ,791.224154507106, ,0, , ,17.0652502078912, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43663,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,1.02872635707387, ,0, ,1320.25811372194, ,0, , ,122.8347053245, ,0, , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44001,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,0, ,2, ,310.007072709942, ,2, , ,1.9913954996373, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44034,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.6, ,0, ,601.097392208708, ,0, , ,3.08366112971986, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44035,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.575, ,0, ,873.861843006463, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44036,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , , , , , , ,.42, ,0, ,1754.78076010076, ,0, , , , , , , , , , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44037,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.459, ,0, ,256.262447010968, ,0, , ,11.1182085464568, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44038,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.281529741425462, ,0, ,239.62716555201, ,0, , ,42.8645452932712, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44085,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.106, ,2, ,220.02193232146, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44327,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.257, ,2, ,184.163877852786, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44328,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44329,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , , , , , , ,.291105897695307, ,0, , , , , , , , , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44330,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.272, ,0, ,617.04386132927, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44331,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.197677587893803, ,0, ,1133.33152253955, ,0, , , , , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44332,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.204, ,0, ,242.663348635809, ,0, , ,13.40913292489, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44333,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0, , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44433,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.274, ,2, ,259.567017673461, ,2, , ,-.257991270551269, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44447,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44448,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , , , , ,0, , ,0, ,.152412796523746, ,0, ,1128.46163535969, ,0, , ,19.2916904925583, ,0, , ,0, , ,0, , ,0, , ,0, , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44449,ppt3Epp, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44450,ppt4Ray, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.319142995259944, ,0, ,255.789136017837, ,0, , ,.0823138839923419, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44451,ppt5Pawt, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , ,.299, ,0, , , , , , , , , , , , , , ,0, , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44452,ppt6North, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.573, ,0, ,774.011454799877, ,0, , , , , , , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44483,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0546821826670568, ,2, ,27.0625735903066, ,2, , ,-.155785851657064, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44535,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.182121564948756, ,2, ,98.4036014644033, ,2, , ,0, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44594,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44595,ppt2Lee, , ,Precipitation,Lamprey,Weekly, , ,0, , ,0, , ,0, ,.067, ,0, ,94.8686674705769, ,0, , ,2.1670298832061, ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
